TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Month,MonthName,Year,DayOfWeek,DaysSinceLastTxn,BalanceUtilisationPct,AmountPerMinute,IsAnomaly,IsHighRisk
TX000143,AC00163,227.14,2023-07-03 17:42:08,Debit,Charlotte,ATM,18,Student,294,1,341.94,2024-11-04 08:11:34,7,Jul,2023,Monday,490,66.43,0.77,0,0
TX000144,AC00108,233.74,2023-10-24 16:41:00,Credit,Oklahoma City,Online,66,Retired,17,1,1066.59,2024-11-04 08:11:17,10,Oct,2023,Tuesday,377,21.91,13.75,0,0
TX000145,AC00397,113.02,2023-09-25 16:54:22,Credit,Jacksonville,Branch,69,Retired,166,1,6077.96,2024-11-04 08:07:21,9,Sep,2023,Monday,406,1.86,0.68,0,0
TX000146,AC00434,45.85,2023-02-16 17:57:10,Debit,Los Angeles,ATM,20,Student,92,1,1659.15,2024-11-04 08:07:24,2,Feb,2023,Thursday,627,2.76,0.5,0,0
TX000147,AC00385,973.39,2023-08-30 17:23:20,Debit,Sacramento,Branch,77,Retired,296,1,2042.22,2024-11-04 08:11:44,8,Aug,2023,Wednesday,432,47.66,3.29,1,0
TX000148,AC00161,514.95,2023-04-13 18:37:48,Debit,New York,Online,41,Doctor,142,5,421.93,2024-11-04 08:10:01,4,Apr,2023,Thursday,571,122.05,3.63,0,0
TX000149,AC00333,415.5,2023-07-28 16:29:23,Debit,Memphis,ATM,66,Doctor,141,1,10113.66,2024-11-04 08:10:23,7,Jul,2023,Friday,465,4.11,2.95,0,0
TX000150,AC00279,265.76,2023-02-06 17:48:55,Debit,Philadelphia,Online,54,Retired,92,1,4446.17,2024-11-04 08:12:18,2,Feb,2023,Monday,637,5.98,2.89,0,0
TX000151,AC00072,69.4,2023-07-24 18:08:43,Debit,Virginia Beach,Online,80,Retired,113,1,6452.77,2024-11-04 08:09:04,7,Jul,2023,Monday,469,1.08,0.61,0,0
TX000152,AC00242,332.93,2023-11-20 16:29:48,Credit,Albuquerque,Branch,35,Engineer,293,1,2788.2,2024-11-04 08:08:14,11,Nov,2023,Monday,350,11.94,1.14,0,0
TX000153,AC00303,267.9,2023-10-09 16:52:47,Debit,San Antonio,Online,20,Student,160,1,596.16,2024-11-04 08:08:34,10,Oct,2023,Monday,392,44.94,1.67,0,0
TX000154,AC00442,496.03,2023-11-03 16:45:52,Debit,San Francisco,Branch,61,Doctor,265,1,12904.66,2024-11-04 08:09:41,11,Nov,2023,Friday,367,3.84,1.87,0,0
TX000155,AC00087,376.26,2023-02-15 16:41:11,Debit,Tucson,ATM,37,Engineer,245,1,9062.4,2024-11-04 08:09:58,2,Feb,2023,Wednesday,628,4.15,1.54,0,0
TX000156,AC00174,83.02,2023-09-04 17:59:51,Credit,Seattle,Online,36,Engineer,171,1,9009.56,2024-11-04 08:11:01,9,Sep,2023,Monday,427,0.92,0.49,0,0
TX000157,AC00421,93.26,2023-07-27 16:22:52,Credit,New York,Online,20,Student,72,1,1152.2,2024-11-04 08:12:04,7,Jul,2023,Thursday,466,8.09,1.3,0,0
TX000158,AC00111,803.37,2023-04-17 16:08:34,Credit,Memphis,Branch,68,Doctor,129,1,12168.37,2024-11-04 08:08:40,4,Apr,2023,Monday,567,6.6,6.23,0,0
TX000159,AC00275,35.76,2023-09-19 17:38:18,Debit,Charlotte,Branch,23,Student,122,1,611.86,2024-11-04 08:11:40,9,Sep,2023,Tuesday,412,5.84,0.29,0,0
TX000160,AC00492,28.53,2023-05-31 16:37:39,Debit,Washington,Online,62,Doctor,99,1,8670.53,2024-11-04 08:06:30,5,May,2023,Wednesday,523,0.33,0.29,0,0
TX000161,AC00380,139.53,2023-10-09 17:20:09,Credit,Louisville,Online,53,Doctor,177,1,10098.86,2024-11-04 08:07:31,10,Oct,2023,Monday,392,1.38,0.79,0,0
TX000162,AC00227,307.57,2023-01-09 16:12:01,Debit,Detroit,Branch,33,Doctor,285,1,5307.74,2024-11-04 08:06:33,1,Jan,2023,Monday,665,5.79,1.08,0,0
TX000163,AC00257,60.65,2023-05-26 18:15:08,Credit,Tucson,Branch,56,Retired,53,1,1047.28,2024-11-04 08:09:22,5,May,2023,Friday,528,5.79,1.14,0,0
TX000164,AC00062,74.86,2023-08-14 17:43:17,Debit,Nashville,Branch,70,Doctor,125,1,6921.48,2024-11-04 08:07:39,8,Aug,2023,Monday,448,1.08,0.6,0,0
TX000165,AC00383,117.97,2023-11-24 18:51:32,Debit,Kansas City,Branch,51,Retired,137,1,1475.46,2024-11-04 08:09:21,11,Nov,2023,Friday,346,8.0,0.86,0,0
TX000166,AC00182,231.91,2023-01-31 18:31:22,Debit,Memphis,ATM,34,Engineer,165,1,112.76,2024-11-04 08:12:15,1,Jan,2023,Tuesday,643,205.67,1.41,0,0
TX000167,AC00478,126.21,2023-02-14 16:07:01,Debit,Baltimore,Branch,75,Retired,268,1,5669.66,2024-11-04 08:08:42,2,Feb,2023,Tuesday,629,2.23,0.47,0,0
TX000168,AC00332,506.28,2023-05-02 17:03:29,Credit,Chicago,Online,53,Retired,162,2,1309.95,2024-11-04 08:09:09,5,May,2023,Tuesday,552,38.65,3.13,0,0
TX000169,AC00202,304.35,2023-12-04 17:07:34,Debit,Houston,Branch,31,Engineer,36,1,4057.1,2024-11-04 08:08:45,12,Dec,2023,Monday,336,7.5,8.45,0,0
TX000170,AC00331,281.85,2023-05-16 17:26:37,Debit,Detroit,ATM,22,Student,109,1,1585.98,2024-11-04 08:07:38,5,May,2023,Tuesday,538,17.77,2.59,0,0
TX000171,AC00474,777.88,2023-03-20 16:58:12,Debit,Houston,Branch,31,Engineer,17,1,6825.55,2024-11-04 08:09:15,3,Mar,2023,Monday,595,11.4,45.76,0,0
TX000172,AC00268,119.18,2023-08-25 18:01:38,Debit,Los Angeles,Branch,56,Retired,96,1,5516.5,2024-11-04 08:07:34,8,Aug,2023,Friday,437,2.16,1.24,0,0
TX000173,AC00247,177.19,2023-05-15 17:25:28,Debit,Chicago,Online,76,Retired,43,1,5343.3,2024-11-04 08:06:30,5,May,2023,Monday,539,3.32,4.12,0,0
TX000174,AC00298,260.88,2023-05-29 16:50:10,Debit,Denver,Branch,22,Student,36,1,903.05,2024-11-04 08:06:52,5,May,2023,Monday,525,28.89,7.25,0,0
TX000175,AC00106,169.47,2023-03-22 16:10:14,Debit,Chicago,Online,24,Student,19,1,1806.16,2024-11-04 08:07:37,3,Mar,2023,Wednesday,593,9.38,8.92,0,0
TX000176,AC00035,73.23,2023-05-19 16:52:53,Debit,Portland,Branch,26,Student,14,1,787.74,2024-11-04 08:11:12,5,May,2023,Friday,535,9.3,5.23,0,0
TX000177,AC00363,1362.55,2023-02-10 18:07:07,Debit,El Paso,ATM,29,Engineer,106,1,2429.68,2024-11-04 08:11:05,2,Feb,2023,Friday,633,56.08,12.85,1,0
TX000178,AC00273,792.57,2023-05-22 16:22:36,Debit,Baltimore,ATM,19,Student,164,1,770.37,2024-11-04 08:10:39,5,May,2023,Monday,532,102.88,4.83,0,0
TX000179,AC00156,237.06,2023-12-18 16:47:17,Debit,Phoenix,Online,71,Retired,46,1,1182.77,2024-11-04 08:07:50,12,Dec,2023,Monday,322,20.04,5.15,0,0
TX000180,AC00010,34.17,2023-11-21 16:57:43,Credit,Philadelphia,Online,54,Engineer,54,1,726.55,2024-11-04 08:06:29,11,Nov,2023,Tuesday,349,4.7,0.63,0,0
TX000181,AC00036,740.25,2023-07-19 17:03:58,Debit,Philadelphia,Online,41,Doctor,123,1,14464.3,2024-11-04 08:08:27,7,Jul,2023,Wednesday,474,5.12,6.02,0,0
TX000182,AC00149,453.54,2023-04-19 16:36:03,Debit,Albuquerque,ATM,58,Doctor,82,1,12046.3,2024-11-04 08:12:06,4,Apr,2023,Wednesday,565,3.76,5.53,0,0
TX000183,AC00225,300.47,2023-11-13 16:11:52,Debit,Jacksonville,Branch,73,Retired,100,1,7885.64,2024-11-04 08:08:00,11,Nov,2023,Monday,357,3.81,3.0,0,0
TX000184,AC00077,110.93,2023-04-07 16:38:15,Credit,Virginia Beach,Branch,19,Student,201,1,1952.35,2024-11-04 08:10:53,4,Apr,2023,Friday,577,5.68,0.55,0,0
TX000185,AC00440,201.69,2023-01-03 16:46:36,Debit,Las Vegas,ATM,59,Doctor,299,1,7328.52,2024-11-04 08:10:16,1,Jan,2023,Tuesday,671,2.75,0.67,0,0
TX000186,AC00321,399.21,2023-01-30 16:15:49,Debit,Portland,ATM,59,Engineer,109,1,3210.39,2024-11-04 08:08:21,1,Jan,2023,Monday,644,12.43,3.66,0,0
TX000187,AC00099,1041.88,2023-09-06 16:44:02,Debit,Jacksonville,Online,78,Retired,57,1,5726.2,2024-11-04 08:06:44,9,Sep,2023,Wednesday,425,18.19,18.28,1,0
TX000188,AC00258,630.36,2023-03-02 16:11:53,Debit,Mesa,ATM,62,Retired,52,1,1363.65,2024-11-04 08:12:15,3,Mar,2023,Thursday,613,46.23,12.12,0,0
TX000189,AC00132,10.94,2023-10-23 17:24:07,Credit,Philadelphia,ATM,60,Engineer,245,1,1241.99,2024-11-04 08:11:53,10,Oct,2023,Monday,378,0.88,0.04,0,0
TX000190,AC00113,215.9,2023-01-04 16:02:09,Debit,Los Angeles,ATM,38,Doctor,235,1,7873.28,2024-11-04 08:10:23,1,Jan,2023,Wednesday,670,2.74,0.92,0,0
TX000191,AC00396,1422.55,2023-07-10 17:49:18,Debit,Washington,Branch,79,Retired,165,1,5674.32,2024-11-04 08:06:50,7,Jul,2023,Monday,483,25.07,8.62,1,0
TX000192,AC00099,226.37,2023-09-18 17:07:08,Credit,Louisville,Branch,49,Doctor,141,1,9840.04,2024-11-04 08:09:56,9,Sep,2023,Monday,413,2.3,1.61,0,0
TX000193,AC00265,444.89,2023-09-11 16:27:39,Credit,Las Vegas,Branch,43,Doctor,101,1,10328.23,2024-11-04 08:11:50,9,Sep,2023,Monday,420,4.31,4.4,0,0
TX000194,AC00047,280.57,2023-01-27 17:35:05,Credit,Virginia Beach,Online,25,Student,24,1,293.24,2024-11-04 08:10:24,1,Jan,2023,Friday,647,95.68,11.69,0,0
TX000195,AC00005,488.54,2023-07-03 17:47:49,Debit,Jacksonville,Branch,52,Engineer,132,1,7486.63,2024-11-04 08:07:26,7,Jul,2023,Monday,490,6.53,3.7,0,0
TX000196,AC00363,3.3,2023-03-27 16:42:16,Credit,Los Angeles,Branch,50,Doctor,131,1,11385.37,2024-11-04 08:10:11,3,Mar,2023,Monday,588,0.03,0.03,0,0
TX000197,AC00426,199.39,2023-08-21 16:16:22,Debit,Colorado Springs,Branch,69,Retired,165,1,7264.79,2024-11-04 08:09:06,8,Aug,2023,Monday,441,2.74,1.21,0,0
TX000198,AC00107,20.36,2023-07-24 17:02:18,Debit,Tucson,Branch,62,Retired,75,1,2762.48,2024-11-04 08:11:15,7,Jul,2023,Monday,469,0.74,0.27,0,0
TX000199,AC00237,113.64,2023-10-24 17:09:41,Debit,Detroit,Online,62,Retired,32,1,6675.03,2024-11-04 08:07:55,10,Oct,2023,Tuesday,377,1.7,3.55,0,0
TX000200,AC00358,493.11,2023-07-31 16:25:26,Debit,Colorado Springs,Branch,53,Retired,236,1,7432.99,2024-11-04 08:08:01,7,Jul,2023,Monday,462,6.63,2.09,0,0
TX000201,AC00113,307.41,2023-06-12 17:32:52,Debit,Los Angeles,ATM,19,Student,14,1,1057.0,2024-11-04 08:09:48,6,Jun,2023,Monday,511,29.08,21.96,0,0
TX000202,AC00010,11.18,2023-11-30 16:52:42,Debit,Atlanta,Online,43,Doctor,161,1,5956.89,2024-11-04 08:10:20,11,Nov,2023,Thursday,340,0.19,0.07,0,0
TX000203,AC00499,313.82,2023-11-15 18:57:38,Debit,Tucson,Branch,59,Engineer,151,1,7261.59,2024-11-04 08:08:42,11,Nov,2023,Wednesday,355,4.32,2.08,0,0
TX000204,AC00380,51.0,2023-01-30 16:00:38,Debit,Seattle,Branch,64,Retired,107,1,4943.16,2024-11-04 08:08:23,1,Jan,2023,Monday,644,1.03,0.48,0,0
TX000205,AC00452,140.98,2023-05-25 16:34:22,Debit,Memphis,Branch,60,Engineer,100,1,8127.48,2024-11-04 08:12:13,5,May,2023,Thursday,529,1.73,1.41,0,0
TX000206,AC00020,288.04,2023-08-24 16:47:21,Debit,Denver,ATM,68,Retired,63,1,1748.02,2024-11-04 08:10:00,8,Aug,2023,Thursday,438,16.48,4.57,0,0
TX000207,AC00181,800.55,2023-05-04 16:21:31,Debit,Oklahoma City,ATM,31,Engineer,108,1,9660.22,2024-11-04 08:06:49,5,May,2023,Thursday,550,8.29,7.41,0,0
TX000208,AC00370,485.54,2023-02-06 17:46:59,Debit,Houston,ATM,46,Engineer,143,1,6371.51,2024-11-04 08:11:46,2,Feb,2023,Monday,637,7.62,3.4,0,0
TX000209,AC00453,521.15,2023-02-17 18:16:05,Debit,Kansas City,ATM,54,Doctor,214,1,9442.47,2024-11-04 08:07:31,2,Feb,2023,Friday,626,5.52,2.44,0,0
TX000210,AC00339,321.79,2023-08-07 17:30:33,Credit,Raleigh,ATM,63,Retired,61,1,5959.2,2024-11-04 08:10:01,8,Aug,2023,Monday,455,5.4,5.28,0,0
TX000211,AC00249,304.93,2023-02-24 16:23:22,Debit,Portland,ATM,65,Doctor,158,1,13531.22,2024-11-04 08:08:15,2,Feb,2023,Friday,619,2.25,1.93,0,0
TX000212,AC00479,432.08,2023-07-31 16:04:55,Debit,El Paso,ATM,40,Doctor,145,1,11500.62,2024-11-04 08:11:46,7,Jul,2023,Monday,462,3.76,2.98,0,0
TX000213,AC00301,694.2,2023-12-07 16:20:08,Debit,Milwaukee,ATM,61,Retired,72,1,1389.37,2024-11-04 08:07:23,12,Dec,2023,Thursday,333,49.97,9.64,0,0
TX000214,AC00380,116.86,2023-03-20 18:28:48,Debit,Louisville,ATM,55,Engineer,171,1,6706.56,2024-11-04 08:12:15,3,Mar,2023,Monday,595,1.74,0.68,0,0
TX000215,AC00130,386.81,2023-03-03 18:02:52,Credit,Detroit,Online,57,Doctor,149,1,7175.29,2024-11-04 08:10:50,3,Mar,2023,Friday,612,5.39,2.6,0,0
TX000216,AC00006,74.88,2023-05-24 16:25:50,Debit,Atlanta,ATM,25,Student,202,1,420.67,2024-11-04 08:07:46,5,May,2023,Wednesday,530,17.8,0.37,0,0
TX000217,AC00096,195.76,2023-05-22 16:17:19,Debit,Philadelphia,Branch,75,Retired,99,1,7323.53,2024-11-04 08:09:48,5,May,2023,Monday,532,2.67,1.98,0,0
TX000218,AC00108,134.7,2023-08-21 16:03:18,Debit,Fort Worth,ATM,50,Doctor,106,1,8395.85,2024-11-04 08:11:07,8,Aug,2023,Monday,441,1.6,1.27,0,0
TX000219,AC00070,890.24,2023-07-07 18:03:43,Credit,Las Vegas,Online,33,Engineer,161,1,5140.93,2024-11-04 08:07:32,7,Jul,2023,Friday,486,17.32,5.53,1,0
TX000220,AC00417,361.27,2023-01-06 17:01:53,Debit,Omaha,ATM,63,Doctor,180,1,7945.57,2024-11-04 08:10:07,1,Jan,2023,Friday,668,4.55,2.01,0,0
TX000221,AC00391,131.56,2023-10-19 16:42:37,Debit,Charlotte,Branch,44,Doctor,42,1,5873.54,2024-11-04 08:07:12,10,Oct,2023,Thursday,382,2.24,3.13,0,0
TX000222,AC00414,485.51,2023-11-28 16:49:27,Credit,Milwaukee,Online,76,Retired,37,1,3074.45,2024-11-04 08:08:02,11,Nov,2023,Tuesday,342,15.79,13.12,0,0
TX000223,AC00004,547.87,2023-07-10 17:15:27,Debit,Columbus,ATM,64,Retired,131,1,6155.76,2024-11-04 08:10:31,7,Jul,2023,Monday,483,8.9,4.18,0,0
TX000224,AC00047,457.3,2023-06-26 18:25:21,Debit,Virginia Beach,Online,28,Engineer,15,1,8318.29,2024-11-04 08:07:53,6,Jun,2023,Monday,497,5.5,30.49,0,0
TX000225,AC00198,506.24,2023-01-13 16:44:26,Debit,Chicago,ATM,58,Engineer,64,1,230.09,2024-11-04 08:11:40,1,Jan,2023,Friday,661,220.02,7.91,0,0
TX000226,AC00314,486.59,2023-12-19 16:55:17,Debit,Indianapolis,Branch,57,Retired,119,1,2513.56,2024-11-04 08:10:02,12,Dec,2023,Tuesday,321,19.36,4.09,0,0
TX000227,AC00212,163.68,2023-09-28 16:20:57,Debit,San Diego,Branch,41,Doctor,292,1,10090.05,2024-11-04 08:11:01,9,Sep,2023,Thursday,403,1.62,0.56,0,0
TX000228,AC00115,581.65,2023-01-09 16:54:58,Debit,Boston,ATM,22,Student,176,1,480.19,2024-11-04 08:09:39,1,Jan,2023,Monday,665,121.13,3.3,0,0
TX000229,AC00055,52.01,2023-11-07 16:46:04,Debit,Mesa,ATM,48,Doctor,85,1,1120.88,2024-11-04 08:11:27,11,Nov,2023,Tuesday,363,4.64,0.61,0,0
TX000230,AC00427,630.24,2023-11-29 18:10:30,Debit,Boston,ATM,21,Student,62,1,370.81,2024-11-04 08:11:52,11,Nov,2023,Wednesday,341,169.96,10.17,0,0
TX000231,AC00401,523.74,2023-11-02 16:36:37,Debit,Oklahoma City,ATM,43,Doctor,159,1,13498.55,2024-11-04 08:06:52,11,Nov,2023,Thursday,368,3.88,3.29,0,0
TX000232,AC00430,705.6,2023-02-20 18:41:43,Debit,Phoenix,Branch,40,Doctor,124,3,14804.7,2024-11-04 08:09:04,2,Feb,2023,Monday,623,4.77,5.69,0,0
TX000233,AC00299,217.5,2023-10-23 18:54:48,Credit,Denver,Branch,46,Engineer,35,1,3057.4,2024-11-04 08:06:58,10,Oct,2023,Monday,378,7.11,6.21,0,0
TX000234,AC00345,91.48,2023-01-23 16:50:31,Debit,Fort Worth,ATM,51,Doctor,141,1,14942.78,2024-11-04 08:09:17,1,Jan,2023,Monday,651,0.61,0.65,0,0
TX000235,AC00430,5.25,2023-11-13 18:26:24,Debit,San Jose,ATM,39,Doctor,49,1,14143.32,2024-11-04 08:12:22,11,Nov,2023,Monday,357,0.04,0.11,0,0
TX000236,AC00175,54.03,2023-09-19 17:16:46,Credit,Milwaukee,ATM,56,Retired,161,1,6736.3,2024-11-04 08:07:36,9,Sep,2023,Tuesday,412,0.8,0.34,0,0
TX000237,AC00177,736.73,2023-11-27 16:05:27,Debit,Memphis,Branch,48,Engineer,10,1,3313.07,2024-11-04 08:10:54,11,Nov,2023,Monday,343,22.24,73.67,0,0
TX000238,AC00225,368.91,2023-03-10 17:49:57,Debit,Virginia Beach,Branch,54,Doctor,14,1,829.71,2024-11-04 08:10:28,3,Mar,2023,Friday,605,44.46,26.35,0,0
TX000239,AC00394,33.06,2023-01-17 16:03:41,Credit,Fort Worth,Online,53,Retired,170,1,1540.87,2024-11-04 08:06:43,1,Jan,2023,Tuesday,657,2.15,0.19,0,0
TX000240,AC00026,66.5,2023-05-04 16:44:56,Credit,Louisville,Online,32,Engineer,144,1,6820.23,2024-11-04 08:08:06,5,May,2023,Thursday,550,0.98,0.46,0,0
TX000241,AC00076,177.08,2023-01-06 17:16:44,Debit,Las Vegas,Online,35,Doctor,85,1,13475.14,2024-11-04 08:12:21,1,Jan,2023,Friday,668,1.31,2.08,0,0
TX000242,AC00215,588.54,2023-02-06 17:57:28,Debit,Portland,Branch,32,Engineer,130,1,714.45,2024-11-04 08:10:37,2,Feb,2023,Monday,637,82.38,4.53,0,0
TX000243,AC00202,173.5,2023-10-23 17:16:20,Debit,Nashville,ATM,21,Student,282,1,1306.91,2024-11-04 08:11:52,10,Oct,2023,Monday,378,13.28,0.62,0,0
TX000244,AC00400,78.33,2023-07-31 16:13:12,Credit,Memphis,Online,56,Engineer,189,1,7255.33,2024-11-04 08:08:18,7,Jul,2023,Monday,462,1.08,0.41,0,0
TX000245,AC00004,40.66,2024-01-01 16:08:49,Debit,Louisville,Branch,59,Retired,156,1,1153.84,2024-11-04 08:11:28,1,Jan,2024,Monday,308,3.52,0.26,0,0
TX000246,AC00260,97.22,2023-02-20 17:30:19,Credit,Atlanta,Branch,77,Retired,55,1,6647.73,2024-11-04 08:11:17,2,Feb,2023,Monday,623,1.46,1.77,0,0
TX000247,AC00415,34.07,2023-11-06 17:22:58,Debit,Philadelphia,Branch,22,Student,81,1,8709.77,2024-11-04 08:07:21,11,Nov,2023,Monday,364,0.39,0.42,0,0
TX000248,AC00337,492.06,2023-10-19 16:14:15,Debit,Fresno,Online,23,Student,74,1,857.9,2024-11-04 08:09:56,10,Oct,2023,Thursday,382,57.36,6.65,0,0
TX000249,AC00253,842.01,2023-09-12 16:43:27,Credit,Virginia Beach,Online,53,Doctor,185,1,509.45,2024-11-04 08:08:33,9,Sep,2023,Tuesday,419,165.28,4.55,0,0
TX000250,AC00126,73.55,2023-01-09 16:09:48,Debit,Atlanta,ATM,51,Engineer,158,1,2812.06,2024-11-04 08:11:21,1,Jan,2023,Monday,665,2.62,0.47,0,0
TX000251,AC00304,760.53,2023-09-04 18:13:25,Debit,Phoenix,Online,57,Engineer,118,1,6179.91,2024-11-04 08:09:35,9,Sep,2023,Monday,427,12.31,6.45,0,0
TX000252,AC00470,273.08,2023-01-30 16:09:08,Credit,Houston,Branch,26,Engineer,134,1,6609.3,2024-11-04 08:07:57,1,Jan,2023,Monday,644,4.13,2.04,0,0
TX000253,AC00041,371.69,2023-12-22 16:27:49,Debit,San Francisco,Branch,67,Retired,143,1,3484.32,2024-11-04 08:09:59,12,Dec,2023,Friday,318,10.67,2.6,0,0
TX000254,AC00442,218.96,2023-08-30 16:11:47,Debit,Seattle,ATM,18,Student,13,1,754.21,2024-11-04 08:10:35,8,Aug,2023,Wednesday,432,29.03,16.84,0,0
TX000255,AC00430,227.39,2023-12-25 16:58:19,Debit,Atlanta,Online,18,Student,65,1,751.09,2024-11-04 08:11:36,12,Dec,2023,Monday,315,30.27,3.5,0,0
TX000256,AC00258,237.99,2023-05-08 16:45:11,Credit,Kansas City,Branch,39,Doctor,86,1,8510.09,2024-11-04 08:11:36,5,May,2023,Monday,546,2.8,2.77,0,0
TX000257,AC00073,186.6,2023-07-04 16:27:23,Debit,Washington,Online,58,Doctor,13,1,1508.72,2024-11-04 08:06:24,7,Jul,2023,Tuesday,489,12.37,14.35,0,0
TX000258,AC00430,341.15,2023-02-13 17:18:15,Debit,San Jose,Online,18,Student,148,1,511.37,2024-11-04 08:10:09,2,Feb,2023,Monday,630,66.71,2.31,0,0
TX000259,AC00363,434.58,2023-09-06 16:28:38,Debit,Memphis,ATM,59,Doctor,215,1,12648.32,2024-11-04 08:08:15,9,Sep,2023,Wednesday,425,3.44,2.02,0,0
TX000260,AC00307,312.88,2023-05-26 18:12:50,Credit,Portland,Branch,54,Engineer,44,1,233.21,2024-11-04 08:07:23,5,May,2023,Friday,528,134.16,7.11,0,0
TX000261,AC00085,75.15,2023-09-18 17:31:23,Debit,Boston,ATM,23,Student,154,1,1092.92,2024-11-04 08:11:00,9,Sep,2023,Monday,413,6.88,0.49,0,0
TX000262,AC00448,23.3,2023-08-14 18:13:38,Debit,Los Angeles,ATM,59,Engineer,161,1,6711.15,2024-11-04 08:08:06,8,Aug,2023,Monday,448,0.35,0.14,0,0
TX000263,AC00194,47.38,2023-02-08 18:18:07,Credit,Seattle,Online,25,Student,61,1,459.37,2024-11-04 08:07:05,2,Feb,2023,Wednesday,635,10.31,0.78,0,0
TX000264,AC00319,512.81,2023-07-19 16:57:01,Debit,Sacramento,Branch,79,Retired,30,1,6994.34,2024-11-04 08:11:58,7,Jul,2023,Wednesday,474,7.33,17.09,0,0
TX000265,AC00366,488.15,2023-07-31 16:01:00,Debit,Louisville,Branch,43,Engineer,168,1,7071.09,2024-11-04 08:11:13,7,Jul,2023,Monday,462,6.9,2.91,0,0
TX000266,AC00338,12.82,2023-04-05 18:37:10,Debit,Fort Worth,ATM,44,Engineer,156,1,9045.19,2024-11-04 08:08:25,4,Apr,2023,Wednesday,579,0.14,0.08,0,0
TX000267,AC00178,66.9,2023-04-17 16:50:45,Credit,Charlotte,Online,79,Retired,129,4,5238.71,2024-11-04 08:10:39,4,Apr,2023,Monday,567,1.28,0.52,0,0
TX000268,AC00424,535.91,2023-07-07 16:38:12,Debit,Las Vegas,Online,43,Engineer,22,1,9642.12,2024-11-04 08:10:49,7,Jul,2023,Friday,486,5.56,24.36,0,0
TX000269,AC00147,270.72,2023-07-03 18:01:00,Credit,Washington,Online,26,Engineer,53,1,6263.96,2024-11-04 08:11:05,7,Jul,2023,Monday,490,4.32,5.11,0,0
TX000270,AC00171,97.98,2023-02-06 16:09:48,Debit,Denver,Branch,72,Retired,18,1,7460.33,2024-11-04 08:08:43,2,Feb,2023,Monday,637,1.31,5.44,0,0
TX000271,AC00023,196.08,2023-08-25 16:52:28,Debit,San Francisco,Online,61,Retired,98,1,4233.82,2024-11-04 08:06:31,8,Aug,2023,Friday,437,4.63,2.0,0,0
TX000272,AC00263,251.18,2023-06-01 16:51:11,Debit,San Jose,ATM,42,Engineer,246,1,8303.9,2024-11-04 08:07:55,6,Jun,2023,Thursday,522,3.02,1.02,0,0
TX000273,AC00423,44.52,2023-03-28 18:30:25,Debit,El Paso,Online,28,Student,205,1,314.28,2024-11-04 08:10:28,3,Mar,2023,Tuesday,587,14.17,0.22,0,0
TX000274,AC00455,178.87,2023-05-23 16:03:54,Debit,Baltimore,Online,35,Doctor,180,1,5241.23,2024-11-04 08:10:16,5,May,2023,Tuesday,531,3.41,0.99,0,0
TX000275,AC00454,1176.28,2023-12-20 16:08:02,Credit,Kansas City,ATM,54,Engineer,174,5,323.69,2024-11-04 08:11:44,12,Dec,2023,Wednesday,320,363.4,6.76,1,1
TX000276,AC00055,386.68,2023-10-31 16:48:01,Debit,New York,Branch,46,Doctor,128,1,6863.06,2024-11-04 08:06:28,10,Oct,2023,Tuesday,370,5.63,3.02,0,0
TX000277,AC00403,167.14,2023-04-24 18:33:29,Debit,Denver,Online,76,Retired,20,1,3877.73,2024-11-04 08:06:26,4,Apr,2023,Monday,560,4.31,8.36,0,0
TX000278,AC00220,345.22,2023-09-05 16:55:47,Debit,Fresno,Branch,69,Retired,253,1,4046.58,2024-11-04 08:07:36,9,Sep,2023,Tuesday,426,8.53,1.36,0,0
TX000279,AC00009,74.85,2023-12-25 17:19:08,Debit,Raleigh,ATM,72,Retired,117,1,2409.73,2024-11-04 08:11:49,12,Dec,2023,Monday,315,3.11,0.64,0,0
TX000280,AC00445,671.73,2023-10-16 16:15:54,Debit,Washington,Branch,58,Engineer,54,1,5211.88,2024-11-04 08:12:04,10,Oct,2023,Monday,385,12.89,12.44,0,0
TX000281,AC00133,255.04,2023-11-23 16:15:59,Debit,Seattle,ATM,45,Engineer,152,1,6217.86,2024-11-04 08:11:38,11,Nov,2023,Thursday,347,4.1,1.68,0,0
TX000282,AC00362,45.77,2023-02-09 17:50:23,Debit,Philadelphia,Online,25,Student,109,1,5978.12,2024-11-04 08:08:01,2,Feb,2023,Thursday,634,0.77,0.42,0,0
TX000283,AC00026,329.69,2023-01-09 16:54:30,Credit,San Antonio,Online,26,Student,66,1,1671.66,2024-11-04 08:09:49,1,Jan,2023,Monday,665,19.72,5.0,0,0
TX000284,AC00387,362.04,2023-07-10 16:37:11,Credit,Philadelphia,Branch,58,Doctor,198,2,8421.88,2024-11-04 08:08:47,7,Jul,2023,Monday,483,4.3,1.83,0,0
TX000285,AC00451,11.92,2023-10-09 17:48:55,Debit,San Diego,Branch,53,Doctor,52,1,14611.9,2024-11-04 08:11:22,10,Oct,2023,Monday,392,0.08,0.23,0,0
TX000286,AC00033,47.42,2023-12-19 16:46:08,Debit,San Diego,ATM,64,Doctor,28,1,8253.52,2024-11-04 08:08:56,12,Dec,2023,Tuesday,321,0.57,1.69,0,0
